end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008815.1_plus_000011	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_17	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008815.1	chromosome	58599	58598	58599	+	1000	TERMITe intrinsic terminator	DR75_RS00600	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_17)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-16.299999237060547; upstream_gene=gene-DR75_RS00600 - 40bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008815.1_plus_000012	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_18	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008815.1	chromosome	66138	66137	66138	+	1000	TERMITe intrinsic terminator	DR75_RS00620	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_18)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=89.0, IDR=0.0, rnafold_energy=-11.699999809265137; upstream_gene=gene-DR75_RS00620 - 162bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000013	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_19	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	3159	3158	3159	+	1000	TERMITe intrinsic terminator	DR75_RS00640	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_19)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=83.0, IDR=0.0, rnafold_energy=-16.200000762939453; upstream_gene=gene-DR75_RS00640 - 74bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000014	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_21	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	4318	4317	4318	+	1000	TERMITe intrinsic terminator	DR75_RS00650	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_21)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=-, rnafold=+, transtermhp_confidence=NA, IDR=0.011, rnafold_energy=-12.199999809265137; upstream_gene=gene-DR75_RS00650 - 83bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_minus_000015	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_reverse_22	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	4643	4642	4643	-	1000	TERMITe intrinsic terminator	DR75_RS00660	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_reverse_22)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=-, transtermhp_confidence=100.0, IDR=0.003, rnafold_energy=NA; upstream_gene=gene-DR75_RS00660 - 42bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000016	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_22	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	16327	16326	16327	+	1000	TERMITe intrinsic terminator	DR75_RS00715	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_22)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.003, rnafold_energy=-15.5; upstream_gene=gene-DR75_RS00715 - 34bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_minus_000017	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_reverse_24	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	19868	19867	19868	-	1000	TERMITe intrinsic terminator	DR75_RS00755	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_reverse_24)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-16.700000762939453; upstream_gene=gene-DR75_RS00755 - 49bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000018	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_37	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	21285	21284	21285	+	1000	TERMITe intrinsic terminator	DR75_RS00770	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_37)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-9.800000190734863; upstream_gene=gene-DR75_RS00770 - 39bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_minus_000019	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_reverse_27	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	21905	21904	21905	-	1000	TERMITe intrinsic terminator	DR75_RS00780	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_reverse_27)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=85.0, IDR=0.007, rnafold_energy=-3.799999952316284; upstream_gene=gene-DR75_RS00780 - 61bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000020	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_38	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	21959	21958	21959	+	1000	TERMITe intrinsic terminator	DR75_RS00775	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_38)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-17.200000762939453; upstream_gene=gene-DR75_RS00775 - 60bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000021	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_39	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	24401	24400	24401	+	1000	TERMITe intrinsic terminator	DR75_RS00790	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_39)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=-, transtermhp_confidence=79.0, IDR=0.0, rnafold_energy=NA; upstream_gene=gene-DR75_RS00790 - 47bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000022	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_40	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	25578	25577	25578	+	1000	TERMITe intrinsic terminator	DR75_RS00800	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_40)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-11.800000190734863; upstream_gene=gene-DR75_RS00800 - 14bp
BTED_EXT_2026_109_ERR1248401-428_NZ_CP008816.1_plus_000023	BTED_EXT_2026_109	ERR1248401-428	Term-seq	NA	WT_3prime_signal_forward_41	NZ_CP008814.1;NZ_CP008815.1;NZ_CP008816.1	GCF_000742975.1 (ASM74297v1)	NZ_CP008816.1	chromosome	29901	29900	29901	+	1000	TERMITe intrinsic terminator	DR75_RS00825	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Enterococcus_faecalis, termite_id=WT_3prime_signal_forward_41)	pass	端点坐标验证状态: 已通过summit==POT一致性、BED偏移换算、U-tract序列比对、T-run富集统计四项独立验证 (详见 draft/termite_coord_validation.md); author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.001, rnafold_energy=-19.399999618530277; upstream_gene=gene-DR75_RS00825 - 91bp
