end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000011	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_31	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	51567	51566	51567	+	1000	TERMITe intrinsic terminator	CAC98262	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_31)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-11.899999618530272; upstream_gene=gene:CAC98262 - 47bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000012	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_60	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	54700	54699	54700	+	1000	TERMITe intrinsic terminator	CAC98266	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_60)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=90.0, IDR=0.0, rnafold_energy=-7.400000095367432; upstream_gene=gene:CAC98266 - 22bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000013	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_61	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	58691	58690	58691	+	1000	TERMITe intrinsic terminator	CAC98269	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_61)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=90.0, IDR=0.0, rnafold_energy=-13.199999809265137; upstream_gene=gene:CAC98269 - 51bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000014	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_62	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	60240	60239	60240	+	1000	TERMITe intrinsic terminator	CAC98270	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_62)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.0, rnafold_energy=-18.5; upstream_gene=gene:CAC98270 - 49bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000015	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_63	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	60882	60881	60882	+	1000	TERMITe intrinsic terminator	CAC98271	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_63)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=91.0, IDR=0.0, rnafold_energy=-13.5; upstream_gene=gene:CAC98271 - 81bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_minus_000016	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_reverse_2	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	80847	80846	80847	-	1000	TERMITe intrinsic terminator	CAC98292	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_reverse_2)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=80.0, IDR=0.001, rnafold_energy=-13.800000190734863; upstream_gene=gene:CAC98292 - 44bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000017	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_64	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	80888	80887	80888	+	0	TERMITe intrinsic terminator	CAC98291	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_64)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.998, rnafold_energy=-12.699999809265137; upstream_gene=gene:CAC98291 - 17bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000018	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_65	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	82665	82664	82665	+	1000	TERMITe intrinsic terminator	CAC98293	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_65)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=86.0, IDR=0.021, rnafold_energy=-19.899999618530277; upstream_gene=gene:CAC98293 - 46bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000019	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_69	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	86261	86260	86261	+	500	TERMITe intrinsic terminator	CAC98297	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_69)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=83.0, IDR=0.144, rnafold_energy=-14.0; upstream_gene=gene:CAC98297 - 31bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000020	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_70	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	103887	103886	103887	+	0	TERMITe intrinsic terminator	CAC98310	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_70)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=-, transtermhp_confidence=76.0, IDR=0.437, rnafold_energy=NA; upstream_gene=gene:CAC98310 - 49bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000021	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_81	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	106916	106915	106916	+	1000	TERMITe intrinsic terminator	CAC98313	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_81)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=79.0, IDR=0.0, rnafold_energy=-13.699999809265137; upstream_gene=gene:CAC98313 - 51bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000022	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_82	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	107431	107430	107431	+	1000	TERMITe intrinsic terminator	CAC98314	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_82)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=93.0, IDR=0.0, rnafold_energy=-12.300000190734863; upstream_gene=gene:CAC98314 - 53bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_minus_000023	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_reverse_3	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	107849	107848	107849	-	1000	TERMITe intrinsic terminator	CAC98316	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_reverse_3)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=0.003, rnafold_energy=-11.800000190734863; upstream_gene=gene:CAC98316 - 65bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000024	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_83	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	107887	107886	107887	+	1000	TERMITe intrinsic terminator	CAC98315	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_83)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=80.0, IDR=0.0, rnafold_energy=-12.300000190734863; upstream_gene=gene:CAC98315 - 35bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000025	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_85	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	109762	109761	109762	+	1000	TERMITe intrinsic terminator	CAC98319	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_85)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=90.0, IDR=0.016, rnafold_energy=-10.100000381469728; upstream_gene=gene:CAC98319 - 40bp
BTED_EXT_2026_110_ERR1248436-460_NC_003210.1_plus_000026	BTED_EXT_2026_110	ERR1248436-460	Term-seq	NA	WT_3prime_signal_forward_86	NC_003210.1	GCF_000196035.1 (ASM19603v1)	NC_003210.1	chromosome	113314	113313	113314	+	0	TERMITe intrinsic terminator	CAC98321	27120414	10.1126/science.aad9822	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes)	TERMITe parsed.csv summit_coordinate 为参考基因组 1-based 单碱基坐标 (经验证 summit==POT, BED offset=-1); biological_coordinate_1based=summit; bed_start_0based=summit-1; bed_end_0based=summit (单碱基 BED)	TERMITe data/termite_parsed.csv (dataset_id=Listeria_monocytogenes, termite_id=WT_3prime_signal_forward_86)	pass	端点坐标验证状态: 坐标体系依据同一TERMITe流水线代码推定成立，未对本数据集单独做U-tract序列比对或T-run富集验证; author_category=TERMITe intrinsic terminator; transtermhp=+, rnafold=+, transtermhp_confidence=100.0, IDR=1.0, rnafold_energy=-11.899999618530272; upstream_gene=gene:CAC98321 - 24bp
