end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000011	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	21260	21259	21260	+	NA	3UTR	CDIF630_00020	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 12)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/rrf (21143-21259, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000012	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	23149	23148	23149	+	NA	5UTR	CP010905.2:22916..23121	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 13)	pass	链向: confidence=低, gff_matched=是; 坐标定位到GFF特征 binding_site/ (22916-23121, +链), 非基因特征, 低置信; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000013	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	24633	24632	24633	+	NA	3UTR	CDIF630_00024	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 14)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/serS (23247-24518, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000014	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	25391	25390	25391	+	NA	3UTR	CDIF630_00026	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 15)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00125 (25295-25386, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000015	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	25694	25693	25694	+	NA	3UTR	CDIF630_00028	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 16)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/ffs (25424-25688, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000016	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	28454	28453	28454	+	NA	3UTR	CDIF630_00032	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 17)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/recR (27824-28423, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000017	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	28851	28850	28851	+	NA	3UTR	CDIF630_00033	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 18)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00150 (28564-28785, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_minus_000018	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	28802	28801	28802	-	NA	3UTR	CDIF630_00034	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 19)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/ugtA (28856-30061, -链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000019	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	32093	32092	32093	+	NA	3UTR	CDIF630_00035	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 20)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00160 (30564-32066, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000020	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35227	35226	35227	+	NA	3UTR	CDIF630_00036	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 21)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00165 (32330-35227, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000021	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35526	35525	35526	+	NA	3UTR	CDIF630_00037	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 22)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/rrf (35409-35525, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000022	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35607	35606	35607	+	NA	3UTR	CDIF630_00038	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 23)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00175 (35532-35606, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000023	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35706	35705	35706	+	NA	3UTR	CDIF630_00039	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 24)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00180 (35613-35698, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000024	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35790	35789	35790	+	NA	3UTR	CDIF630_00040	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 25)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00185 (35714-35789, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000025	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35872	35871	35872	+	NA	3UTR	CDIF630_00041	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 26)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00190 (35797-35871, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000026	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	35955	35954	35955	+	NA	3UTR	CDIF630_00042	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 27)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00195 (35881-35954, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
BTED_EXT_2026_101_GSM4696498_CP010905.2_plus_000027	BTED_EXT_2026_101	GSM4696498;GSM4696499;GSM4696500	RNAtag-seq (TTS)	author_called_endpoint	NA	CP010905.2	GCF_000932055.2	CP010905.2	chromosome	36036	36035	36036	+	NA	3UTR	CDIF630_00043	34131082	10.1073/pnas.2103579118	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet)	作者 TTS 坐标为 1-based (dnaA Start=1); biological_coordinate_1based=TTS; bed_start_0based=TTS-1; bed_end_0based=TTS (单碱基 BED)	pnas.2103579118.sd04.xlsx (Dataset S4, TTSs sheet row 28)	pass	链向: confidence=高, gff_matched=是; locus tag直接命中 GFF gene/CDIF630_RS00200 (35960-36035, +链); Location TTS=3UTR; signal_or_score 填 NA: Dataset S4 folding sheet 提供的是折叠能量(kcal/mol)而非峰信号值, 且仅覆盖 2011/2042 个 TTS 完整GSM列表=GSM4696498;GSM4696499;GSM4696500(end_id取首个代表性GSM)
